LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value,name,alpha3
KOR,MEATCONSUMP,POULTRY,THND_TONNE,2027,1128.642,"Korea, Republic of",KOR
KOR,MEATCONSUMP,POULTRY,THND_TONNE,2028,1133.705,"Korea, Republic of",KOR
KOR,MEATCONSUMP,POULTRY,THND_TONNE,2029,1138.668,"Korea, Republic of",KOR
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1990,8286.873,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1991,8559.054,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1992,13340.869,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1993,13600.126,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1994,14441.263,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1995,15396.117,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1996,15529.254,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1997,16056.564,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1998,15995.85,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,1999,16398.419,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2000,15970.187,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2001,16314.671,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2002,16837.834,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2003,18125.562,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2004,17848.073,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2005,18633.946,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2006,19352.521,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2007,19742.329,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2008,18999.332,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2009,18678.308,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2010,18721.683,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2011,18313.718,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2012,18541.139,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2013,18695.695,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2014,18068.881,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2015,18089.827,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2016,18329.004,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2017,18524.06,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2018,19071.018,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2019,20025.157,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2020,20128.409,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2021,20218.201,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2022,20226.687,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2023,20265.013,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2024,20288.812,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2025,20345.281,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2026,20446.524,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2027,20518.849,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2028,20591.719,,
BRICS,MEATCONSUMP,BEEF,THND_TONNE,2029,20665.169,,
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1990,7.594,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1991,7.767,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1992,9.44,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1993,9.244,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1994,9.052,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1995,12.201,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1996,14.842,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1997,13.247,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1998,13.391,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,1999,14.223,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2000,14.346,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2001,16.74,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2002,15.258,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2003,12.973,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2004,15.571,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2005,16.206,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2006,17.606,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2007,19.585,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2008,19.915,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2009,20.551,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2010,24.424,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2011,21.144,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2012,25.215,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2013,30.03,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2014,35.681,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2015,38.464,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2016,37.681,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2017,43.14,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2018,40.866,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2019,38.501,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2020,40.031,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2021,41.419,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2022,42.858,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2023,44.262,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2024,45.684,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2025,47.079,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2026,48.485,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2027,49.858,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2028,51.269,Malaysia,MYS
MYS,MEATCONSUMP,SHEEP,THND_TONNE,2029,52.686,Malaysia,MYS
NOR,MEATCONSUMP,BEEF,KG_CAP,1990,12.641,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1991,12.975,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1992,13.141,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1993,13.379,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1994,14.417,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1995,14.104,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1996,14.382,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1997,14.263,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1998,14.585,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,1999,14.043,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2000,14.435,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2001,13.897,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2002,13.929,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2003,14.255,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2004,14.426,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2005,14.574,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2006,13.835,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2007,14.074,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2008,14.39,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2009,13.613,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2010,12.996,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2011,13.297,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2012,13.655,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2013,13.773,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2014,12.624,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2015,14.053,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2016,14.061,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2017,13.71,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2018,12.88,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2019,12.668,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2020,12.806,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2021,12.926,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2022,13.053,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2023,12.982,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2024,12.925,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2025,12.86,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2026,12.802,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2027,12.741,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2028,12.686,Norway,NOR
NOR,MEATCONSUMP,BEEF,KG_CAP,2029,12.628,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1990,15.388,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1991,15.758,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1992,16.045,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1993,16.691,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1994,17.187,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1995,17.998,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1996,19.023,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1997,17.953,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1998,18.775,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,1999,17.403,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2000,18.018,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2001,18.983,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2002,18.083,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2003,18.669,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2004,19.254,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2005,19.81,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2006,19.387,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2007,20.813,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2008,20.377,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2009,20.013,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2010,20.417,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2011,20.799,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2012,20.419,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2013,19.859,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2014,20.004,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2015,20.966,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2016,21.109,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2017,20.862,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2018,20.974,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2019,21.03,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2020,21.102,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2021,21.082,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2022,21.033,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2023,21.007,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2024,20.965,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2025,20.938,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2026,20.904,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2027,20.879,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2028,20.847,Norway,NOR
NOR,MEATCONSUMP,PIG,KG_CAP,2029,20.825,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1990,4.161,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1991,4.233,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1992,4.739,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1993,4.707,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1994,5.305,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1995,5.976,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1996,6.534,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1997,6.667,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1998,6.219,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,1999,7.229,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2000,8.529,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2001,8.434,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2002,9.061,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2003,9.603,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2004,10.524,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2005,11.056,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2006,11.985,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2007,13.276,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2008,15.652,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2009,15.011,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2010,15.251,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2011,15.14,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2012,16.454,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2013,18.444,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2014,17.922,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2015,15.902,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2016,16.848,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2017,17.157,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2018,17.314,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2019,17.741,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2020,17.837,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2021,17.927,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2022,18.012,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2023,18.084,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2024,18.161,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2025,18.234,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2026,18.305,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2027,18.373,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2028,18.443,Norway,NOR
NOR,MEATCONSUMP,POULTRY,KG_CAP,2029,18.513,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1990,4.829,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1991,5.042,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1992,5.128,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1993,5.188,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1994,5.503,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1995,5.539,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1996,5.555,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1997,5.002,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1998,4.69,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,1999,4.508,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2000,4.767,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2001,4.878,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2002,4.929,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2003,4.773,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2004,5.063,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2005,4.998,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2006,4.844,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2007,4.892,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2008,4.927,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2009,4.615,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2010,4.651,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2011,4.454,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2012,4.492,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2013,4.642,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2014,4.541,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2015,4.617,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2016,4.506,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2017,4.695,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2018,4.606,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2019,4.544,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2020,4.477,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2021,4.422,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2022,4.366,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2023,4.309,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2024,4.252,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2025,4.196,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2026,4.14,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2027,4.088,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2028,4.037,Norway,NOR
NOR,MEATCONSUMP,SHEEP,KG_CAP,2029,3.986,Norway,NOR
CHE,MEATCONSUMP,BEEF,KG_CAP,1990,18.356,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1991,18.579,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1992,18.377,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1993,17.58,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1994,15.98,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1995,15.829,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1996,16.051,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1997,15.999,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1998,15.704,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,1999,15.542,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2000,14.682,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2001,14.538,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2002,14.781,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2003,14.504,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2004,14.433,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2005,14.545,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2006,14.848,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2007,14.651,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2008,15.285,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2009,15.121,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2010,15.469,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2011,15.618,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2012,15.21,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2013,14.34,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2014,14.192,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2015,13.84,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2016,13.954,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2017,13.415,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2018,13.305,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2019,13.171,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2020,13.107,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2021,13.01,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2022,12.929,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2023,12.845,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2024,12.761,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2025,12.685,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2026,12.608,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2027,12.571,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2028,12.538,Switzerland,CHE
CHE,MEATCONSUMP,BEEF,KG_CAP,2029,12.506,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1990,31.962,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1991,31.265,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1992,30.692,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1993,30.009,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1994,28.034,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1995,28.559,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1996,26.211,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1997,25.821,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1998,27.096,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,1999,26.609,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2000,26.437,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2001,26.502,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2002,26.71,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2003,26.253,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2004,25.987,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2005,26.365,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2006,26.753,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2007,26.389,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2008,26.024,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2009,25.522,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2010,26.242,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2011,25.672,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2012,24.277,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2013,23.995,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2014,24.333,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2015,23.436,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2016,23.184,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2017,22.949,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2018,22.596,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2019,22.545,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2020,22.46,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2021,22.37,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2022,22.247,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2023,22.171,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2024,22.076,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2025,21.988,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2026,21.905,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2027,21.826,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2028,21.747,Switzerland,CHE
CHE,MEATCONSUMP,PIG,KG_CAP,2029,21.681,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1990,9.741,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1991,10.174,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1992,9.821,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1993,9.564,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1994,10.116,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1995,9.96,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1996,10.723,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1997,10.774,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1998,10.967,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,1999,10.778,Switzerland,CHE
CHE,MEATCONSUMP,POULTRY,KG_CAP,2000,11.807,Switzerland,CHE
